駅コード,都道府県,沿線名,駅名
"4451420","愛知県","名鉄名古屋本線","須ヶ口"
"4451430","愛知県","名鉄名古屋本線","丸ノ内"
"4451440","愛知県","名鉄名古屋本線","新清洲"
"4451450","愛知県","名鉄名古屋本線","大里"
"4451460","愛知県","名鉄名古屋本線","奥田"
"4451470","愛知県","名鉄名古屋本線","国府宮"
"4451480","愛知県","名鉄名古屋本線","島氏永"
"4451490","愛知県","名鉄名古屋本線","妙興寺"
"4451500","愛知県","名鉄名古屋本線","名鉄一宮"
"4451510","愛知県","名鉄名古屋本線","今伊勢"
"4451520","愛知県","名鉄名古屋本線","石刀"
"4451530","愛知県","名鉄名古屋本線","新木曽川"
"4451540","愛知県","名鉄名古屋本線","黒田"
"4451550","愛知県","名鉄名古屋本線","木曽川堤"
"4451570","愛知県","名鉄名古屋本線","笠松"
"4451580","愛知県","名鉄名古屋本線","岐南"
"4451590","愛知県","名鉄名古屋本線","茶所"
"4451600","愛知県","名鉄名古屋本線","加納"
"4451610","愛知県","名鉄名古屋本線","名鉄岐阜"
"4452010","愛知県","名鉄豊川線","国府"
"4452020","愛知県","名鉄豊川線","八幡"
"4452030","愛知県","名鉄豊川線","諏訪町"
"4452040","愛知県","名鉄豊川線","稲荷口"
"4452050","愛知県","名鉄豊川線","豊川稲荷"
"4453010","愛知県","名鉄西尾線","新安城"
"4453020","愛知県","名鉄西尾線","北安城"
"4453030","愛知県","名鉄西尾線","南安城"
"4453040","愛知県","名鉄西尾線","碧海古井"
"4453050","愛知県","名鉄西尾線","堀内公園"
"4453060","愛知県","名鉄西尾線","桜井"
"10000261","愛知県","名鉄西尾線","南桜井"
"4453070","愛知県","名鉄西尾線","米津"
"4453080","愛知県","名鉄西尾線","桜町前"
"4453090","愛知県","名鉄西尾線","西尾口"
"4453100","愛知県","名鉄西尾線","西尾"
"4453110","愛知県","名鉄西尾線","福地"
"4453130","愛知県","名鉄西尾線","上横須賀"
"4453150","愛知県","名鉄西尾線","吉良吉田"
"4454050","愛知県","名鉄三河線","猿投"
"4454060","愛知県","名鉄三河線","平戸橋"
"4454070","愛知県","名鉄三河線","越戸"
"4454080","愛知県","名鉄三河線","梅坪"
"4454090","愛知県","名鉄三河線","豊田市"
"4454100","愛知県","名鉄三河線","上挙母"
"4454110","愛知県","名鉄三河線","土橋"
"4454120","愛知県","名鉄三河線","竹村"
"4454130","愛知県","名鉄三河線","若林"
"4454140","愛知県","名鉄三河線","三河八橋"
"4454150","愛知県","名鉄三河線","三河知立"
"4454160","愛知県","名鉄三河線","知立"
"4454170","愛知県","名鉄三河線","重原"
"4454180","愛知県","名鉄三河線","刈谷"
"4454190","愛知県","名鉄三河線","刈谷市"
"4454200","愛知県","名鉄三河線","小垣江"
"4454210","愛知県","名鉄三河線","吉浜"
"4454220","愛知県","名鉄三河線","三河高浜"
"4454230","愛知県","名鉄三河線","高浜港"
"4454240","愛知県","名鉄三河線","北新川"
"4454250","愛知県","名鉄三河線","新川町"
"4454260","愛知県","名鉄三河線","碧南中央"
"4454270","愛知県","名鉄三河線","碧南"
"4455010","愛知県","名鉄蒲郡線","吉良吉田"
"4455020","愛知県","名鉄蒲郡線","三河鳥羽"
"4455030","愛知県","名鉄蒲郡線","西幡豆"
"4455040","愛知県","名鉄蒲郡線","東幡豆"
"4455050","愛知県","名鉄蒲郡線","こどもの国"
"4455060","愛知県","名鉄蒲郡線","西浦"
"4455070","愛知県","名鉄蒲郡線","形原"
"4455080","愛知県","名鉄蒲郡線","三河鹿島"
"4455090","愛知県","名鉄蒲郡線","蒲郡競艇場前"
"4455100","愛知県","名鉄蒲郡線","蒲郡"
"4456010","愛知県","名鉄豊田線","赤池"
"4456020","愛知県","名鉄豊田線","日進"
"4456030","愛知県","名鉄豊田線","米野木"
"4456040","愛知県","名鉄豊田線","黒笹"
"4456050","愛知県","名鉄豊田線","三好ヶ丘"
"4456060","愛知県","名鉄豊田線","浄水"
"4456070","愛知県","名鉄豊田線","上豊田"
"4456080","愛知県","名鉄豊田線","梅坪"
"4456090","愛知県","名鉄豊田線","豊田市"
"4457010","愛知県","名鉄常滑線","神宮前"
"4457020","愛知県","名鉄常滑線","豊田本町"
"4457030","愛知県","名鉄常滑線","道徳"
"4457040","愛知県","名鉄常滑線","大江"
"4457050","愛知県","名鉄常滑線","大同町"
"4457060","愛知県","名鉄常滑線","柴田"
"4457070","愛知県","名鉄常滑線","名和"
"4457080","愛知県","名鉄常滑線","聚楽園"
"4457090","愛知県","名鉄常滑線","新日鉄前"
"4457100","愛知県","名鉄常滑線","太田川"
"4457110","愛知県","名鉄常滑線","尾張横須賀"
"4457120","愛知県","名鉄常滑線","寺本"
"4457130","愛知県","名鉄常滑線","朝倉"
"4457140","愛知県","名鉄常滑線","古見"
"4457150","愛知県","名鉄常滑線","長浦"
"4457160","愛知県","名鉄常滑線","日長"
"4457170","愛知県","名鉄常滑線","新舞子"
"4457180","愛知県","名鉄常滑線","大野町"
"4457190","愛知県","名鉄常滑線","西ノ口"
"4457200","愛知県","名鉄常滑線","蒲池"
"4457210","愛知県","名鉄常滑線","榎戸"
"4457220","愛知県","名鉄常滑線","多屋"
"4457230","愛知県","名鉄常滑線","常滑"
"4458010","愛知県","名鉄築港線","大江"
"4458020","愛知県","名鉄築港線","東名古屋港"
"4459010","愛知県","名鉄河和線","太田川"
"4459020","愛知県","名鉄河和線","高横須賀"
"4459030","愛知県","名鉄河和線","南加木屋"
"4459040","愛知県","名鉄河和線","八幡新田"
"4459050","愛知県","名鉄河和線","巽ヶ丘"
"4459060","愛知県","名鉄河和線","白沢"
"4459070","愛知県","名鉄河和線","坂部"
"4459080","愛知県","名鉄河和線","阿久比"
"4459100","愛知県","名鉄河和線","植大"
"4459110","愛知県","名鉄河和線","半田口"
"4459120","愛知県","名鉄河和線","住吉町"
"4459130","愛知県","名鉄河和線","知多半田"
"4459140","愛知県","名鉄河和線","成岩"
"4459150","愛知県","名鉄河和線","青山"
"4459160","愛知県","名鉄河和線","上ゲ"
"4459170","愛知県","名鉄河和線","知多武豊"
"4459180","愛知県","名鉄河和線","富貴"
"4459200","愛知県","名鉄河和線","河和口"
"4459210","愛知県","名鉄河和線","河和"
"4460010","愛知県","名鉄知多新線","富貴"
"4460020","愛知県","名鉄知多新線","上野間"
"4460025","愛知県","名鉄知多新線","美浜緑苑"
"4460030","愛知県","名鉄知多新線","知多奥田"
"4460040","愛知県","名鉄知多新線","野間"
"4460050","愛知県","名鉄知多新線","内海"
"4461010","愛知県","名鉄津島線","須ヶ口"
"4461020","愛知県","名鉄津島線","甚目寺"
"4461030","愛知県","名鉄津島線","七宝"
"4461040","愛知県","名鉄津島線","木田"
"4461050","愛知県","名鉄津島線","青塚"
"4461060","愛知県","名鉄津島線","勝幡"
"4461070","愛知県","名鉄津島線","藤浪"
"4461080","愛知県","名鉄津島線","津島"
"4462010","愛知県","名鉄尾西線","弥富"
"4462030","愛知県","名鉄尾西線","五ノ三"
"4462040","愛知県","名鉄尾西線","佐屋"
"4462050","愛知県","名鉄尾西線","日比野"
"4462060","愛知県","名鉄尾西線","津島"
"4462070","愛知県","名鉄尾西線","町方"
"4462080","愛知県","名鉄尾西線","六輪"
"4462090","愛知県","名鉄尾西線","渕高"
"4462100","愛知県","名鉄尾西線","丸渕"
"4462110","愛知県","名鉄尾西線","上丸渕"
"4462120","愛知県","名鉄尾西線","森上"
"4462130","愛知県","名鉄尾西線","山崎"
"4462140","愛知県","名鉄尾西線","玉野"
"4462150","愛知県","名鉄尾西線","萩原"
"4462160","愛知県","名鉄尾西線","二子"
"4462170","愛知県","名鉄尾西線","苅安賀"
"4462180","愛知県","名鉄尾西線","観音寺"
"4462190","愛知県","名鉄尾西線","名鉄一宮"
"4462200","愛知県","名鉄尾西線","西一宮"
"4462210","愛知県","名鉄尾西線","開明"
"4462220","愛知県","名鉄尾西線","奥町"
"4462230","愛知県","名鉄尾西線","玉ノ井"
"4464010","愛知県","名鉄犬山線","名鉄名古屋"
"4464020","愛知県","名鉄犬山線","栄生"
"4464030","愛知県","名鉄犬山線","東枇杷島"
"4464040","愛知県","名鉄犬山線","下小田井"
"4464050","愛知県","名鉄犬山線","中小田井"
"4464060","愛知県","名鉄犬山線","上小田井"
"4464070","愛知県","名鉄犬山線","西春"
"4464080","愛知県","名鉄犬山線","徳重・名古屋芸大"
"4464090","愛知県","名鉄犬山線","大山寺"
"4464100","愛知県","名鉄犬山線","岩倉"
"4464110","愛知県","名鉄犬山線","石仏"
"4464120","愛知県","名鉄犬山線","布袋"
"4464130","愛知県","名鉄犬山線","江南"
"4464140","愛知県","名鉄犬山線","柏森"
"4464150","愛知県","名鉄犬山線","扶桑"
"4464160","愛知県","名鉄犬山線","木津用水"
"4464170","愛知県","名鉄犬山線","犬山口"
"4464180","愛知県","名鉄犬山線","犬山"
"4464190","愛知県","名鉄犬山線","犬山遊園"
"4464200","愛知県","名鉄犬山線","新鵜沼"
"4468010","愛知県","名鉄小牧線","上飯田"
"4468020","愛知県","名鉄小牧線","味鋺"
"4468030","愛知県","名鉄小牧線","味美"
"4468040","愛知県","名鉄小牧線","春日井"
"4468050","愛知県","名鉄小牧線","牛山"
"4468060","愛知県","名鉄小牧線","間内"
"4468070","愛知県","名鉄小牧線","小牧口"
"4468080","愛知県","名鉄小牧線","小牧"
"4468090","愛知県","名鉄小牧線","小牧原"
"4468100","愛知県","名鉄小牧線","味岡"
"4468110","愛知県","名鉄小牧線","田県神社前"
"4468120","愛知県","名鉄小牧線","楽田"
"4468130","愛知県","名鉄小牧線","羽黒"
"4468140","愛知県","名鉄小牧線","犬山"
"4473010","愛知県","名鉄瀬戸線","栄町"
"4473020","愛知県","名鉄瀬戸線","東大手"
"4473030","愛知県","名鉄瀬戸線","清水"
"4473040","愛知県","名鉄瀬戸線","尼ヶ坂"
"4473050","愛知県","名鉄瀬戸線","森下"
"4473060","愛知県","名鉄瀬戸線","大曽根"
"4473070","愛知県","名鉄瀬戸線","矢田"
"4473080","愛知県","名鉄瀬戸線","守山自衛隊前"
"4473090","愛知県","名鉄瀬戸線","瓢箪山"
"4473100","愛知県","名鉄瀬戸線","小幡"
"4473110","愛知県","名鉄瀬戸線","喜多山"
"4473120","愛知県","名鉄瀬戸線","大森・金城学院前"
"4473125","愛知県","名鉄瀬戸線","印場"
"4473130","愛知県","名鉄瀬戸線","旭前"
"4473140","愛知県","名鉄瀬戸線","尾張旭"
"4473150","愛知県","名鉄瀬戸線","三郷"
"4473160","愛知県","名鉄瀬戸線","水野"
"4473170","愛知県","名鉄瀬戸線","新瀬戸"
"4473180","愛知県","名鉄瀬戸線","瀬戸市役所前"
"4473190","愛知県","名鉄瀬戸線","尾張瀬戸"
"4474210","愛知県","名鉄空港線","常滑"
"4474220","愛知県","名鉄空港線","りんくう常滑"
"4474230","愛知県","名鉄空港線","中部国際空港"
"4475210","愛知県","名鉄モノレール線","犬山遊園"
"4475220","愛知県","名鉄モノレール線","成田山"
"4475230","愛知県","名鉄モノレール線","動物園"
"4481010","愛知県","名古屋市東山線","高畑"
"4481020","愛知県","名古屋市東山線","八田"
"4481030","愛知県","名古屋市東山線","岩塚"
"4481040","愛知県","名古屋市東山線","中村公園"
"4481050","愛知県","名古屋市東山線","中村日赤"
"4481060","愛知県","名古屋市東山線","本陣"
"4481070","愛知県","名古屋市東山線","亀島"
"4481080","愛知県","名古屋市東山線","名古屋"
"4481090","愛知県","名古屋市東山線","伏見"
"4481100","愛知県","名古屋市東山線","栄"
"4481110","愛知県","名古屋市東山線","新栄町"
"4481120","愛知県","名古屋市東山線","千種"
"4481130","愛知県","名古屋市東山線","今池"
"4481140","愛知県","名古屋市東山線","池下"
"4481150","愛知県","名古屋市東山線","覚王山"
"4481160","愛知県","名古屋市東山線","本山"
"4481170","愛知県","名古屋市東山線","東山公園"
"4481180","愛知県","名古屋市東山線","星ヶ丘"
"4481190","愛知県","名古屋市東山線","一社"
"4481200","愛知県","名古屋市東山線","上社"
"4481210","愛知県","名古屋市東山線","本郷"
"4481220","愛知県","名古屋市東山線","藤が丘"
"4482010","愛知県","名古屋市名城線","大曽根"
"4482020","愛知県","名古屋市名城線","平安通"
"4482030","愛知県","名古屋市名城線","志賀本通"
"4482040","愛知県","名古屋市名城線","黒川"
"4482050","愛知県","名古屋市名城線","名城公園"
"4482060","愛知県","名古屋市名城線","市役所"
"4482065","愛知県","名古屋市名城線","久屋大通"
"4482070","愛知県","名古屋市名城線","栄"
"4482080","愛知県","名古屋市名城線","矢場町"
"4482090","愛知県","名古屋市名城線","上前津"
"4482100","愛知県","名古屋市名城線","東別院"
"4482110","愛知県","名古屋市名城線","金山"
"4482120","愛知県","名古屋市名城線","西高蔵"
"4482130","愛知県","名古屋市名城線","神宮西"
"4482140","愛知県","名古屋市名城線","伝馬町"
"4482150","愛知県","名古屋市名城線","堀田"
"4482160","愛知県","名古屋市名城線","妙音通"
"4482170","愛知県","名古屋市名城線","新瑞橋"
"4482380","愛知県","名古屋市名城線","瑞穂運動場東"
"4482390","愛知県","名古屋市名城線","総合リハビリセンター"
"4482400","愛知県","名古屋市名城線","八事"
"4482410","愛知県","名古屋市名城線","八事日赤"
"4482420","愛知県","名古屋市名城線","名古屋大学"
"4482430","愛知県","名古屋市名城線","本山"
"4482440","愛知県","名古屋市名城線","自由ヶ丘"
"4482450","愛知県","名古屋市名城線","茶屋ヶ坂"
"4482460","愛知県","名古屋市名城線","砂田橋"
"4482470","愛知県","名古屋市名城線","ナゴヤドーム前矢田"
